Time,Close Price,Difference,Return
2016-02-18,"1,917.8300",-8.9900,-0.4666
2016-02-19,"1,917.7800",-0.0499,-0.0026
2016-02-22,"1,945.5000",27.7200,1.4454
2016-02-23,"1,921.2700",-24.2300,-1.2454
2016-02-24,"1,929.8000",8.5300,0.4440
2016-02-25,"1,951.7000",21.8999,1.1348
2016-02-26,"1,948.0500",-3.6499,-0.1870
2016-02-29,"1,932.2300",-15.8201,-0.8121
2016-03-01,"1,978.3500",46.1200,2.3869
2016-03-02,"1,986.4500",8.1000,0.4094
2016-03-03,"1,993.4000",6.9501,0.3499
2016-03-04,"1,999.9900",6.5900,0.3306
2016-03-07,"2,001.7600",1.7700,0.0885
2016-03-08,"1,979.2600",-22.5000,-1.1240
2016-03-09,"1,989.2600",10.0000,0.5052
2016-03-10,"1,989.5700",0.3099,0.0156
2016-03-11,"2,022.1900",32.6200,1.6396
2016-03-14,"2,019.6400",-2.5499,-0.1261
2016-03-15,"2,015.9300",-3.7100,-0.1837
2016-03-16,"2,027.2200",11.2899,0.5600
2016-03-17,"2,040.5900",13.3700,0.6595
2016-03-18,"2,049.5600",8.9701,0.4396
2016-03-21,"2,051.6000",2.0400,0.0995
2016-03-22,"2,049.8000",-1.8000,-0.0877
2016-03-23,"2,036.7100",-13.0901,-0.6386
2016-03-24,"2,035.9400",-0.7700,-0.0378
2016-03-28,"2,037.0500",1.1101,0.0545
2016-03-29,"2,055.0100",17.9600,0.8817
2016-03-30,"2,063.9500",8.9399,0.4350
2016-03-31,"2,059.7400",-4.2100,-0.2040
2016-04-01,"2,072.7800",13.0400,0.6331
2016-04-04,"2,066.1300",-6.6501,-0.3208
2016-04-05,"2,045.1700",-20.9598,-1.0144
2016-04-06,"2,066.6600",21.4899,1.0508
2016-04-07,"2,041.9100",-24.7499,-1.1976
2016-04-08,"2,047.6000",5.6899,0.2787
2016-04-11,"2,041.9900",-5.6100,-0.2740
2016-04-12,"2,061.7200",19.7300,0.9662
2016-04-13,"2,082.4200",20.7000,1.0040
2016-04-14,"2,082.7800",0.3601,0.0173
2016-04-15,"2,080.7300",-2.0500,-0.0984
2016-04-18,"2,094.3400",13.6101,0.6541
2016-04-19,"2,100.8000",6.4600,0.3085
2016-04-20,"2,102.4000",1.5999,0.0762
2016-04-21,"2,091.4800",-10.9199,-0.5194
2016-04-22,"2,091.5800",0.1001,0.0048
2016-04-25,"2,087.7900",-3.7900,-0.1812
2016-04-26,"2,091.7000",3.9099,0.1873
2016-04-27,"2,095.1500",3.4500,0.1649
2016-04-28,"2,075.8100",-19.3398,-0.9231
2016-04-29,"2,065.3000",-10.5100,-0.5063
2016-05-02,"2,081.4300",16.1299,0.7810
2016-05-03,"2,063.3700",-18.0598,-0.8677
2016-05-04,"2,051.1200",-12.2500,-0.5937
2016-05-05,"2,050.6300",-0.4902,-0.0239
2016-05-06,"2,057.1400",6.5100,0.3175
2016-05-09,"2,058.6900",1.5500,0.0753
2016-05-10,"2,084.3900",25.7000,1.2484
2016-05-11,"2,064.4600",-19.9299,-0.9562
2016-05-12,"2,064.1100",-0.3499,-0.0169
2016-05-13,"2,046.6100",-17.5001,-0.8478
2016-05-16,"2,066.6600",20.0499,0.9797
2016-05-17,"2,047.2100",-19.4500,-0.9411
2016-05-18,"2,047.6300",0.4200,0.0205
2016-05-19,"2,040.0400",-7.5900,-0.3707
2016-05-20,"2,052.3200",12.2800,0.6019
2016-05-23,"2,048.0400",-4.2800,-0.2085
2016-05-24,"2,076.0600",28.0200,1.3681
2016-05-25,"2,090.5400",14.4800,0.6975
2016-05-26,"2,090.1000",-0.4399,-0.0210
2016-05-27,"2,099.0600",8.9600,0.4287
2016-05-31,"2,096.9500",-2.1101,-0.1005
2016-06-01,"2,099.3300",2.3801,0.1135
2016-06-02,"2,105.2600",5.9299,0.2825
2016-06-03,"2,099.1300",-6.1301,-0.2912
2016-06-06,"2,109.4100",10.2800,0.4897
2016-06-07,"2,112.1300",2.7200,0.1289
2016-06-08,"2,119.1200",6.9902,0.3310
2016-06-09,"2,115.4800",-3.6401,-0.1718
2016-06-10,"2,096.0700",-19.4099,-0.9175
2016-06-13,"2,079.0600",-17.0100,-0.8115
2016-06-14,"2,075.3200",-3.7400,-0.1799
2016-06-15,"2,071.5000",-3.8201,-0.1841
2016-06-16,"2,077.9900",6.4900,0.3133
2016-06-17,"2,071.2200",-6.7700,-0.3258
2016-06-20,"2,083.2500",12.0300,0.5808
2016-06-21,"2,088.9000",5.6499,0.2712
2016-06-22,"2,085.4500",-3.4500,-0.1652
2016-06-23,"2,113.3200",27.8701,1.3364
2016-06-24,"2,037.3000",-76.0200,-3.5972
2016-06-27,"2,000.5400",-36.7600,-1.8043
2016-06-28,"2,036.0900",35.5499,1.7770
2016-06-29,"2,070.7700",34.6801,1.7033
2016-06-30,"2,098.8600",28.0901,1.3565
2016-07-01,"2,102.9500",4.0898,0.1949
2016-07-05,"2,088.5500",-14.3999,-0.6847
2016-07-06,"2,099.7300",11.1799,0.5353
2016-07-07,"2,097.9000",-1.8301,-0.0872
2016-07-08,"2,129.9000",32.0000,1.5253
2016-07-11,"2,137.1600",7.2600,0.3409
2016-07-12,"2,152.1400",14.9800,0.7009
2016-07-13,"2,152.4300",0.2900,0.0135
2016-07-14,"2,163.7500",11.3201,0.5259
2016-07-15,"2,161.7400",-2.0100,-0.0929
2016-07-18,"2,166.8900",5.1499,0.2382
2016-07-19,"2,163.7800",-3.1099,-0.1435
2016-07-20,"2,173.0200",9.2400,0.4270
2016-07-21,"2,165.1700",-7.8501,-0.3613
2016-07-22,"2,175.0300",9.8601,0.4554
2016-07-25,"2,168.4800",-6.5500,-0.3011
2016-07-26,"2,169.1800",0.7000,0.0323
2016-07-27,"2,166.5800",-2.5999,-0.1199
2016-07-28,"2,170.0600",3.4800,0.1606
2016-07-29,"2,173.6000",3.5400,0.1631
2016-08-01,"2,170.8400",-2.7600,-0.1270
2016-08-02,"2,157.0300",-13.8101,-0.6362
2016-08-03,"2,163.7900",6.7600,0.3134
2016-08-04,"2,164.2500",0.4600,0.0213
2016-08-05,"2,182.8700",18.6201,0.8603
2016-08-08,"2,180.8900",-1.9802,-0.0907
2016-08-09,"2,181.7400",0.8501,0.0390
2016-08-10,"2,175.4900",-6.2500,-0.2865
2016-08-11,"2,185.7900",10.3000,0.4735
2016-08-12,"2,184.0500",-1.7400,-0.0796
2016-08-15,"2,190.1500",6.0999,0.2793
2016-08-16,"2,178.1500",-12.0000,-0.5479
2016-08-17,"2,182.2200",4.0701,0.1869
2016-08-18,"2,187.0200",4.8000,0.2200
2016-08-19,"2,183.8700",-3.1499,-0.1440
2016-08-22,"2,182.6400",-1.2302,-0.0563
2016-08-23,"2,186.9000",4.2600,0.1952
2016-08-24,"2,175.4400",-11.4600,-0.5240
2016-08-25,"2,172.4700",-2.9700,-0.1365
2016-08-26,"2,169.0400",-3.4299,-0.1579
2016-08-29,"2,180.3800",11.3398,0.5228
2016-08-30,"2,176.1200",-4.2598,-0.1954
2016-08-31,"2,170.9500",-5.1702,-0.2376
2016-09-01,"2,170.8600",-0.0898,-0.0041
2016-09-02,"2,179.9800",9.1199,0.4201
2016-09-06,"2,186.4800",6.5000,0.2982
2016-09-07,"2,186.1500",-0.3301,-0.0151
2016-09-08,"2,181.3000",-4.8499,-0.2218
2016-09-09,"2,127.8100",-53.4900,-2.4522
2016-09-12,"2,159.0400",31.2300,1.4677
2016-09-13,"2,127.0200",-32.0200,-1.4831
2016-09-14,"2,125.7700",-1.2500,-0.0588
2016-09-15,"2,147.2600",21.4900,1.0109
2016-09-16,"2,139.1600",-8.1001,-0.3772
2016-09-19,"2,139.1200",-0.0398,-0.0019
2016-09-20,"2,139.7600",0.6399,0.0299
2016-09-21,"2,163.1200",23.3601,1.0917
2016-09-22,"2,177.1800",14.0598,0.6500
2016-09-23,"2,164.6900",-12.4900,-0.5737
2016-09-26,"2,146.1000",-18.5898,-0.8588
2016-09-27,"2,159.9300",13.8298,0.6444
2016-09-28,"2,171.3700",11.4402,0.5297
2016-09-29,"2,151.1300",-20.2402,-0.9321
2016-09-30,"2,168.2700",17.1401,0.7968
2016-10-03,"2,161.2000",-7.0701,-0.3261
2016-10-04,"2,150.4900",-10.7100,-0.4956
2016-10-05,"2,159.7300",9.2400,0.4297
2016-10-06,"2,160.7700",1.0400,0.0482
2016-10-07,"2,153.7400",-7.0300,-0.3253
2016-10-10,"2,163.6600",9.9199,0.4606
2016-10-11,"2,136.7300",-26.9299,-1.2446
2016-10-12,"2,139.1700",2.4399,0.1142
2016-10-13,"2,132.5500",-6.6199,-0.3095
2016-10-14,"2,132.9800",0.4299,0.0202
2016-10-17,"2,126.5000",-6.4800,-0.3038
2016-10-18,"2,139.6000",13.1001,0.6160
2016-10-19,"2,144.2900",4.6899,0.2192
2016-10-20,"2,141.3400",-2.9500,-0.1376
2016-10-21,"2,141.1600",-0.1802,-0.0084
2016-10-24,"2,151.3300",10.1702,0.4750
2016-10-25,"2,143.1600",-8.1702,-0.3798
2016-10-26,"2,139.4300",-3.7300,-0.1740
2016-10-27,"2,133.0400",-6.3899,-0.2987
2016-10-28,"2,126.4100",-6.6301,-0.3108
2016-10-31,"2,126.1500",-0.2600,-0.0122
2016-11-01,"2,111.7200",-14.4299,-0.6787
2016-11-02,"2,097.9400",-13.7800,-0.6525
2016-11-03,"2,088.6600",-9.2800,-0.4423
2016-11-04,"2,085.1800",-3.4800,-0.1666
2016-11-07,"2,131.5200",46.3401,2.2224
2016-11-08,"2,139.5600",8.0400,0.3772
2016-11-09,"2,163.2600",23.7000,1.1077
2016-11-10,"2,167.4800",4.2200,0.1951
2016-11-11,"2,164.4500",-3.0300,-0.1398
2016-11-14,"2,164.2000",-0.2500,-0.0116
2016-11-15,"2,180.3900",16.1899,0.7481
2016-11-16,"2,176.9400",-3.4500,-0.1582
2016-11-17,"2,187.1200",10.1802,0.4676
2016-11-18,"2,181.9000",-5.2202,-0.2387
2016-11-21,"2,198.1800",16.2800,0.7461
2016-11-22,"2,202.9400",4.7600,0.2165
2016-11-23,"2,204.7200",1.7800,0.0808
2016-11-25,"2,213.3500",8.6301,0.3914
2016-11-28,"2,201.7200",-11.6301,-0.5255
2016-11-29,"2,204.6600",2.9399,0.1335
2016-11-30,"2,198.8100",-5.8499,-0.2653
2016-12-01,"2,191.0800",-7.7300,-0.3516
2016-12-02,"2,191.9500",0.8699,0.0397
2016-12-05,"2,204.7100",12.7600,0.5821
2016-12-06,"2,212.2300",7.5200,0.3411
2016-12-07,"2,241.3500",29.1201,1.3163
2016-12-08,"2,246.1900",4.8398,0.2159
2016-12-09,"2,259.5300",13.3401,0.5939
2016-12-12,"2,256.9600",-2.5701,-0.1137
2016-12-13,"2,271.7200",14.7600,0.6540
2016-12-14,"2,253.2800",-18.4399,-0.8117
2016-12-15,"2,262.0300",8.7500,0.3883
2016-12-16,"2,258.0700",-3.9600,-0.1751
2016-12-19,"2,262.5200",4.4500,0.1971
2016-12-20,"2,270.7600",8.2400,0.3642
2016-12-21,"2,265.1800",-5.5801,-0.2457
2016-12-22,"2,260.9600",-4.2200,-0.1863
2016-12-23,"2,263.7900",2.8301,0.1252
2016-12-27,"2,268.8800",5.0898,0.2248
2016-12-28,"2,249.9200",-18.9600,-0.8357
2016-12-29,"2,249.2600",-0.6599,-0.0293
2016-12-30,"2,238.8300",-10.4299,-0.4637
2017-01-03,"2,257.8300",19.0000,0.8487
2017-01-04,"2,270.7500",12.9199,0.5722
2017-01-05,"2,269.0000",-1.7500,-0.0771
2017-01-06,"2,276.9800",7.9800,0.3517
2017-01-09,"2,268.9000",-8.0801,-0.3549
2017-01-10,"2,268.9000",0.0000,0.0000
2017-01-11,"2,275.3200",6.4202,0.2830
2017-01-12,"2,270.4200",-4.9001,-0.2154
2017-01-13,"2,274.6400",4.2200,0.1859
2017-01-17,"2,267.8800",-6.7600,-0.2972
2017-01-18,"2,271.8900",4.0100,0.1768
2017-01-19,"2,263.6900",-8.2000,-0.3609
2017-01-20,"2,271.3200",7.6301,0.3371
2017-01-23,"2,265.2000",-6.1201,-0.2695
2017-01-24,"2,280.0800",14.8801,0.6569
2017-01-25,"2,298.3700",18.2900,0.8022
2017-01-26,"2,296.6800",-1.6902,-0.0735
2017-01-27,"2,294.6900",-1.9900,-0.0866
2017-01-30,"2,280.8900",-13.8000,-0.6014
2017-01-31,"2,278.8700",-2.0198,-0.0886
2017-02-01,"2,279.5500",0.6799,0.0298
2017-02-02,"2,280.8500",1.3000,0.0570
2017-02-03,"2,297.4200",16.5698,0.7265
2017-02-06,"2,292.5600",-4.8599,-0.2115
2017-02-07,"2,293.0800",0.5200,0.0227
2017-02-08,"2,294.6700",1.5898,0.0693
2017-02-09,"2,307.8700",13.2002,0.5753
2017-02-10,"2,316.1000",8.2300,0.3566
2017-02-13,"2,328.2500",12.1499,0.5246
2017-02-14,"2,337.5800",9.3301,0.4007
2017-02-15,"2,349.2500",11.6699,0.4992
2017-02-16,"2,347.2200",-2.0300,-0.0864
2017-02-17,"2,351.1600",3.9399,0.1679
2017-02-21,"2,365.3800",14.2200,0.6048
2017-02-22,"2,362.8200",-2.5598,-0.1082
2017-02-23,"2,363.8100",0.9900,0.0419
2017-02-24,"2,367.3400",3.5300,0.1493
2017-02-27,"2,369.7500",2.4099,0.1018
2017-02-28,"2,363.6400",-6.1101,-0.2578
2017-03-01,"2,395.9600",32.3201,1.3674
2017-03-02,"2,381.9200",-14.0400,-0.5860
2017-03-03,"2,383.1200",1.2002,0.0504
2017-03-06,"2,375.3100",-7.8101,-0.3277
2017-03-07,"2,368.3900",-6.9202,-0.2913
2017-03-08,"2,362.9800",-5.4099,-0.2284
2017-03-09,"2,364.8700",1.8901,0.0800
2017-03-10,"2,372.6000",7.7300,0.3269
2017-03-13,"2,373.4700",0.8699,0.0367
2017-03-14,"2,365.4500",-8.0200,-0.3379
2017-03-15,"2,385.2600",19.8101,0.8375
2017-03-16,"2,381.3800",-3.8801,-0.1627
2017-03-17,"2,378.2500",-3.1299,-0.1314
2017-03-20,"2,373.4700",-4.7800,-0.2010
2017-03-21,"2,344.0200",-29.4500,-1.2408
2017-03-22,"2,348.4500",4.4299,0.1890
2017-03-23,"2,345.9600",-2.4900,-0.1060
2017-03-24,"2,343.9800",-1.9800,-0.0844
2017-03-27,"2,341.5900",-2.3899,-0.1020
2017-03-28,"2,358.5700",16.9800,0.7251
2017-03-29,"2,361.1300",2.5598,0.1085
2017-03-30,"2,368.0600",6.9302,0.2935
2017-03-31,"2,362.7200",-5.3401,-0.2255
2017-04-03,"2,358.8400",-3.8799,-0.1642
2017-04-04,"2,360.1600",1.3198,0.0560
2017-04-05,"2,352.9500",-7.2100,-0.3055
2017-04-06,"2,357.4900",4.5400,0.1929
2017-04-07,"2,355.5400",-1.9500,-0.0827
2017-04-10,"2,357.1600",1.6199,0.0688
2017-04-11,"2,353.7800",-3.3799,-0.1434
2017-04-12,"2,344.9300",-8.8501,-0.3760
2017-04-13,"2,328.9500",-15.9800,-0.6815
2017-04-17,"2,349.0100",20.0601,0.8613
2017-04-18,"2,342.1900",-6.8201,-0.2903
2017-04-19,"2,338.1700",-4.0200,-0.1716
2017-04-20,"2,355.8400",17.6702,0.7557
2017-04-21,"2,348.6900",-7.1501,-0.3035
2017-04-24,"2,374.1500",25.4600,1.0840
2017-04-25,"2,388.6100",14.4602,0.6091
2017-04-26,"2,387.4500",-1.1602,-0.0486
2017-04-27,"2,388.7700",1.3201,0.0553
2017-04-28,"2,384.2000",-4.5701,-0.1913
2017-05-01,"2,388.3300",4.1301,0.1732
2017-05-02,"2,391.1700",2.8398,0.1189
2017-05-03,"2,388.1300",-3.0400,-0.1271
2017-05-04,"2,389.5200",1.3901,0.0582
2017-05-05,"2,399.2900",9.7700,0.4089
2017-05-08,"2,399.3800",0.0898,0.0037
2017-05-09,"2,396.9200",-2.4600,-0.1025
2017-05-10,"2,399.6300",2.7100,0.1131
2017-05-11,"2,394.4400",-5.1899,-0.2163
2017-05-12,"2,390.9000",-3.5400,-0.1478
2017-05-15,"2,402.3200",11.4202,0.4777
2017-05-16,"2,400.6700",-1.6501,-0.0687
2017-05-17,"2,357.0300",-43.6399,-1.8178
2017-05-18,"2,365.7200",8.6899,0.3687
2017-05-19,"2,381.7300",16.0100,0.6767
2017-05-22,"2,394.0200",12.2900,0.5160
2017-05-23,"2,398.4200",4.3999,0.1838
2017-05-24,"2,404.3900",5.9700,0.2489
2017-05-25,"2,415.0700",10.6802,0.4442
2017-05-26,"2,415.8200",0.7500,0.0311
2017-05-30,"2,412.9100",-2.9102,-0.1205
2017-05-31,"2,411.8000",-1.1099,-0.0460
2017-06-01,"2,430.0600",18.2600,0.7571
2017-06-02,"2,439.0700",9.0100,0.3708
2017-06-05,"2,436.1000",-2.9700,-0.1218
2017-06-06,"2,429.3300",-6.7700,-0.2779
2017-06-07,"2,433.1400",3.8098,0.1568
2017-06-08,"2,433.7900",0.6501,0.0267
2017-06-09,"2,431.7700",-2.0200,-0.0830
2017-06-12,"2,429.3900",-2.3801,-0.0979
2017-06-13,"2,440.3500",10.9602,0.4512
2017-06-14,"2,437.9200",-2.4302,-0.0996
2017-06-15,"2,432.4600",-5.4600,-0.2240
2017-06-16,"2,433.1500",0.6899,0.0284
2017-06-19,"2,453.4600",20.3101,0.8347
2017-06-20,"2,437.0300",-16.4299,-0.6697
2017-06-21,"2,435.6100",-1.4199,-0.0583
2017-06-22,"2,434.5000",-1.1101,-0.0456
2017-06-23,"2,438.3000",3.8000,0.1561
2017-06-26,"2,439.0700",0.7700,0.0316
2017-06-27,"2,419.3800",-19.6902,-0.8073
2017-06-28,"2,440.6900",21.3101,0.8808
2017-06-29,"2,419.7000",-20.9900,-0.8600
2017-06-30,"2,423.4100",3.7100,0.1533
2017-07-03,"2,429.0100",5.6001,0.2311
2017-07-05,"2,432.5400",3.5300,0.1453
2017-07-06,"2,409.7500",-22.7900,-0.9369
2017-07-07,"2,425.1800",15.4299,0.6403
2017-07-10,"2,427.4300",2.2500,0.0928
2017-07-11,"2,425.5300",-1.8999,-0.0783
2017-07-12,"2,443.2500",17.7200,0.7306
2017-07-13,"2,447.8300",4.5801,0.1875
2017-07-14,"2,459.2700",11.4399,0.4673
2017-07-17,"2,459.1400",-0.1301,-0.0053
2017-07-18,"2,460.6100",1.4702,0.0598
2017-07-19,"2,473.8300",13.2200,0.5373
2017-07-20,"2,473.4500",-0.3801,-0.0154
2017-07-21,"2,472.5400",-0.9099,-0.0368
2017-07-24,"2,469.9100",-2.6301,-0.1064
2017-07-25,"2,477.0800",7.1702,0.2903
2017-07-26,"2,477.8300",0.7500,0.0303
2017-07-27,"2,475.4200",-2.4102,-0.0973
2017-07-28,"2,472.1000",-3.3198,-0.1341
2017-07-31,"2,470.3000",-1.8000,-0.0728
2017-08-01,"2,476.3500",6.0500,0.2449
2017-08-02,"2,477.5700",1.2200,0.0493
2017-08-03,"2,472.1600",-5.4102,-0.2184
2017-08-04,"2,476.8300",4.6702,0.1889
2017-08-07,"2,480.9100",4.0798,0.1647
2017-08-08,"2,474.9200",-5.9900,-0.2414
2017-08-09,"2,474.0200",-0.8999,-0.0364
2017-08-10,"2,438.2100",-35.8101,-1.4474
2017-08-11,"2,441.3200",3.1101,0.1276
2017-08-14,"2,465.6600",24.3398,0.9970
2017-08-15,"2,464.6100",-1.0498,-0.0426
2017-08-16,"2,468.1100",3.5000,0.1420
2017-08-17,"2,430.0100",-38.1001,-1.5437
2017-08-18,"2,425.5500",-4.4600,-0.1835
2017-08-21,"2,428.3700",2.8201,0.1163
2017-08-22,"2,452.5100",24.1399,0.9941
2017-08-23,"2,444.0400",-8.4700,-0.3454
2017-08-24,"2,438.9700",-5.0701,-0.2074
2017-08-25,"2,443.0500",4.0801,0.1673
2017-08-28,"2,444.2400",1.1899,0.0487
2017-08-29,"2,446.3000",2.0601,0.0843
2017-08-30,"2,457.5900",11.2900,0.4615
2017-08-31,"2,471.6500",14.0598,0.5721
2017-09-01,"2,476.5500",4.9001,0.1983
2017-09-05,"2,457.8500",-18.7000,-0.7551
2017-09-06,"2,465.5400",7.6899,0.3129
2017-09-07,"2,465.1000",-0.4399,-0.0178
2017-09-08,"2,461.4300",-3.6702,-0.1489
2017-09-11,"2,488.1100",26.6802,1.0839
2017-09-12,"2,496.4800",8.3699,0.3364
2017-09-13,"2,498.3700",1.8901,0.0757
2017-09-14,"2,495.6200",-2.7500,-0.1101
2017-09-15,"2,500.2300",4.6099,0.1847
2017-09-18,"2,503.8700",3.6401,0.1456
2017-09-19,"2,506.6500",2.7798,0.1110
2017-09-20,"2,508.2400",1.5901,0.0634
2017-09-21,"2,500.6000",-7.6399,-0.3046
2017-09-22,"2,502.2200",1.6199,0.0648
2017-09-25,"2,496.6600",-5.5601,-0.2222
2017-09-26,"2,496.8400",0.1802,0.0072
2017-09-27,"2,507.0400",10.2000,0.4085
2017-09-28,"2,510.0600",3.0200,0.1205
2017-09-29,"2,519.3600",9.3000,0.3705
2017-10-02,"2,529.1200",9.7600,0.3874
2017-10-03,"2,534.5800",5.4600,0.2159
2017-10-04,"2,537.7400",3.1599,0.1247
2017-10-05,"2,552.0700",14.3301,0.5647
2017-10-06,"2,549.3300",-2.7400,-0.1074
2017-10-09,"2,544.7300",-4.6001,-0.1804
2017-10-10,"2,550.6400",5.9099,0.2322
2017-10-11,"2,555.2400",4.6001,0.1804
2017-10-12,"2,550.9300",-4.3101,-0.1687
2017-10-13,"2,553.1700",2.2400,0.0878
2017-10-16,"2,557.6400",4.4700,0.1751
2017-10-17,"2,559.3600",1.7202,0.0673
2017-10-18,"2,561.2600",1.8999,0.0742
2017-10-19,"2,562.1000",0.8401,0.0328
2017-10-20,"2,575.2100",13.1099,0.5117
2017-10-23,"2,564.9800",-10.2300,-0.3972
2017-10-24,"2,569.1300",4.1499,0.1618
2017-10-25,"2,557.1500",-11.9800,-0.4663
2017-10-26,"2,560.4000",3.2500,0.1271
2017-10-27,"2,581.0700",20.6702,0.8073
2017-10-30,"2,572.8300",-8.2400,-0.3192
2017-10-31,"2,575.2600",2.4299,0.0944
2017-11-01,"2,579.3600",4.1001,0.1592
2017-11-02,"2,579.8500",0.4900,0.0190
2017-11-03,"2,587.8400",7.9900,0.3097
2017-11-06,"2,591.1300",3.2898,0.1271
2017-11-07,"2,590.6400",-0.4900,-0.0189
2017-11-08,"2,594.3800",3.7400,0.1444
2017-11-09,"2,584.6200",-9.7598,-0.3762
2017-11-10,"2,582.3000",-2.3201,-0.0898
2017-11-13,"2,584.8400",2.5400,0.0984
2017-11-14,"2,578.8700",-5.9700,-0.2310
2017-11-15,"2,564.6200",-14.2500,-0.5526
2017-11-16,"2,585.6400",21.0198,0.8196
2017-11-17,"2,578.8500",-6.7898,-0.2626
2017-11-20,"2,582.1400",3.2898,0.1276
2017-11-21,"2,599.0300",16.8901,0.6541
2017-11-22,"2,597.0800",-1.9500,-0.0750
2017-11-24,"2,602.4200",5.3398,0.2056
2017-11-27,"2,601.4200",-1.0000,-0.0384
2017-11-28,"2,627.0400",25.6201,0.9849
2017-11-29,"2,626.0700",-0.9700,-0.0369
2017-11-30,"2,647.5800",21.5100,0.8191
2017-12-01,"2,642.2200",-5.3601,-0.2025
2017-12-04,"2,639.4400",-2.7800,-0.1052
2017-12-05,"2,629.5700",-9.8699,-0.3739
2017-12-06,"2,629.2700",-0.3000,-0.0114
2017-12-07,"2,636.9800",7.7100,0.2932
2017-12-08,"2,651.5000",14.5200,0.5506
2017-12-11,"2,659.9900",8.4900,0.3202
2017-12-12,"2,664.1100",4.1201,0.1549
2017-12-13,"2,662.8500",-1.2600,-0.0473
2017-12-14,"2,652.0100",-10.8401,-0.4071
2017-12-15,"2,675.8100",23.8000,0.8974
2017-12-18,"2,690.1600",14.3499,0.5363
2017-12-19,"2,681.4700",-8.6899,-0.3230
2017-12-20,"2,679.2500",-2.2200,-0.0828
2017-12-21,"2,684.5700",5.3201,0.1986
2017-12-22,"2,683.3400",-1.2300,-0.0458
2017-12-26,"2,679.8800",-3.4602,-0.1290
2017-12-27,"2,682.6200",2.7402,0.1023
2017-12-28,"2,687.5400",4.9199,0.1834
2017-12-29,"2,673.6100",-13.9299,-0.5183
2018-01-02,"2,695.8100",22.2000,0.8303
2018-01-03,"2,713.0600",17.2500,0.6399
2018-01-04,"2,723.9900",10.9299,0.4029
2018-01-05,"2,743.1500",19.1599,0.7034
2018-01-08,"2,747.7100",4.5601,0.1662
2018-01-09,"2,751.2900",3.5801,0.1303
2018-01-10,"2,748.2300",-3.0601,-0.1112
2018-01-11,"2,767.5600",19.3301,0.7034
2018-01-12,"2,786.2400",18.6799,0.6750
2018-01-16,"2,776.4200",-9.8201,-0.3524
2018-01-17,"2,802.5600",26.1401,0.9415
2018-01-18,"2,798.0300",-4.5300,-0.1616
2018-01-19,"2,810.3000",12.2700,0.4385
2018-01-22,"2,832.9700",22.6699,0.8067
2018-01-23,"2,839.1300",6.1599,0.2174
2018-01-24,"2,837.5400",-1.5898,-0.0560
2018-01-25,"2,839.2500",1.7100,0.0603
2018-01-26,"2,854.9200",15.6699,0.5519
2018-01-29,"2,853.5300",-1.3899,-0.0487
2018-01-30,"2,822.4300",-31.1001,-1.0899
2018-01-31,"2,823.8100",1.3801,0.0489
2018-02-01,"2,821.9800",-1.8301,-0.0648
2018-02-02,"2,762.1300",-59.8501,-2.1209
2018-02-05,"2,648.9400",-113.1899,-4.0979
2018-02-06,"2,695.1400",46.2000,1.7441
2018-02-07,"2,681.6600",-13.4800,-0.5002
2018-02-08,"2,581.0000",-100.6599,-3.7536
2018-02-09,"2,619.5500",38.5500,1.4936
2018-02-12,"2,656.0000",36.4500,1.3915
2018-02-13,"2,662.9400",6.9399,0.2613
2018-02-14,"2,698.6300",35.6899,1.3402
2018-02-15,"2,731.2000",32.5701,1.2069
2018-02-16,"2,732.2200",1.0200,0.0373
2018-02-20,"2,716.2600",-15.9600,-0.5841
2018-02-21,"2,701.3300",-14.9299,-0.5496
2018-02-22,"2,703.9600",2.6299,0.0974
2018-02-23,"2,747.3000",43.3401,1.6028
2018-02-26,"2,779.6000",32.3000,1.1757
2018-02-27,"2,744.2800",-35.3201,-1.2707
2018-02-28,"2,713.8300",-30.4500,-1.1096
2018-03-01,"2,677.6700",-36.1602,-1.3324
2018-03-02,"2,691.2500",13.5801,0.5072
2018-03-05,"2,720.9400",29.6899,1.1032
2018-03-06,"2,728.1200",7.1802,0.2639
2018-03-07,"2,726.8000",-1.3201,-0.0484
2018-03-08,"2,738.9700",12.1699,0.4463
2018-03-09,"2,786.5700",47.6001,1.7379
2018-03-12,"2,783.0200",-3.5500,-0.1274
2018-03-13,"2,765.3100",-17.7100,-0.6364
2018-03-14,"2,749.4800",-15.8301,-0.5725
2018-03-15,"2,747.3300",-2.1499,-0.0782
2018-03-16,"2,752.0100",4.6799,0.1703
2018-03-19,"2,712.9200",-39.0901,-1.4204
2018-03-20,"2,716.9400",4.0200,0.1482
2018-03-21,"2,711.9300",-5.0100,-0.1844
2018-03-22,"2,643.6900",-68.2400,-2.5163
2018-03-23,"2,588.2600",-55.4299,-2.0967
2018-03-26,"2,658.5500",70.2900,2.7157
2018-03-27,"2,612.6200",-45.9299,-1.7276
2018-03-28,"2,605.0000",-7.6201,-0.2917
2018-03-29,"2,641.5300",36.5300,1.4023
2018-04-02,"2,581.8800",-59.6501,-2.2582
2018-04-03,"2,614.4500",32.5701,1.2615
2018-04-04,"2,644.6900",30.2400,1.1566
2018-04-05,"2,662.8400",18.1501,0.6863
2018-04-06,"2,604.4700",-58.3701,-2.1920
2018-04-09,"2,613.1600",8.6899,0.3337
2018-04-10,"2,656.8700",43.7102,1.6727
